averagerank.wholebrain,finalrank.wholebrain,finalrank.wholebrain.zscore,averagerank.hemisphere,finalrank.hemisphere
16763.2,7878,-1.27273119480699,8419.15,3961
17148.2,8325,-1.24666843996453,8617.55,4192
17668.2,9001,-1.20725362503499,8877.95,4503
18723.2,10443.5,-1.12314730767424,9435.55,5237
19452.2,11365,-1.06941838466008,9829.6,5810
24388.2,19288,-0.607460428022845,12213.3,9804
27012.35,23544,-0.35931035059661,13374.6,11639
16584.1,7663,-1.28526697174465,8338.05,3873
17117.3,8286.5,-1.24891321862546,8599.75,4171
17565.1,8855,-1.21576629216474,8818.35,4422
18247,9841,-1.15827663606928,9164.35,4892
19286.15,11142,-1.08242060911169,9713.8,5634
22763.4,16535.5,-0.767947525794394,11292.4,8188
24879.75,20091,-0.560640758809202,12451.75,10171
17012.1,8184,-1.25488957739806,8560.15,4120
17603.8,8910,-1.21255946550627,8837.85,4442
18025.8,9542,-1.1757101119035,9045.15,4736.5
18436.9,10094,-1.14352523344033,9266.05,5023
19675.65,11678,-1.05116862567643,9892.1,5904
23305.8,17506,-0.711361611757232,11595,8773
17697.1,9050,-1.20439663401199,8898.25,4526
17910.8,9365,-1.18603026314985,8995.35,4665
18061.3,9588,-1.17302803869824,9068.45,4769
18700.6,10415,-1.12480902694272,9410.45,5210
20083.9,12246,-1.01805085218533,10116.05,6280
17731.2,9096,-1.20171456080672,8897.45,4525
17975.9,9464,-1.18025797516461,9019.25,4704
18199.1,9779,-1.16189160430247,9145.75,4873
19346.2,11222,-1.0777561339721,9711.1,5628
17606.55,8913,-1.21238454768854,8838.8,4443
17596.3,8900,-1.21314252489872,8831.85,4432
17920.7,9381,-1.18509736812193,9010.25,4686
17272.95,8483,-1.23745610156384,8661.5,4235
17368.4,8607,-1.23022616509747,8713.95,4298
17136.4,8312,-1.24742641717471,8584.65,4151
40142.45,48716,1.10836675207566,19841.35,23944
40701.75,49901,1.17745929008085,20125.95,24541
41278.65,51143,1.249875266623,20394.85,25146
42366.35,53394,1.38112193586324,20927.35,26267
42096.15,52852,1.34952011679251,20760.75,25945
42310.5,53301,1.37569948351346,20894.3,26201
41423.85,51460,1.26835824936363,20560.15,25527
40330.75,49105.5,1.13107691541154,19905.55,24070
41483.75,51606,1.27687091649338,20473.55,25335
43128.5,54871,1.46723980812793,21329.4,27010
43069.2,54734,1.45925189445139,21210.4,26808
43325.2,55227,1.48799672249911,21414.1,27175
45158.9,57632,1.62822250638307,22399.1,28582
43516.9,55535,1.50595495178654,21522.4,27370.5
40765.4,50039,1.18550550969665,20374.35,25104
39539,47583,1.04230612291121,19790.75,23859
38703.6,45918,0.94522673406847,19401.95,23052
37621.5,43804,0.821967978504781,18873.55,22060
34526.95,37391,0.448051990127327,17327.15,18835
33412.55,35014,0.309458772542233,16764.45,17563
31696.15,31679,0.115008465160538,15881.95,15771
28387.75,25875,-0.223399206216781,14216.75,12933
31007,30446.5,0.0431463950412157,15567.55,15165
29358,27587.5,-0.123550285259914,14760.95,13803
28222.05,25590,-0.240016398901573,14174.8,12867.5
24568.45,19584,-0.590201870006359,12311.55,9957
23464.85,17776,-0.695619008161113,11749.05,9027
23243.75,17390,-0.718125100709639,11644.35,8863
21370.15,14211,-0.903479681569132,10713.65,7203
22798.6,16606,-0.76383695707763,11439.9,8475
24997.55,20267.5,-0.550349760532479,12526.55,10294
27441.85,24237,-0.318904334699904,13771.75,12216
28304.8,25723,-0.232261708982004,14210.6,12922
30360,29356,-0.0204362317053326,15253.8,14641
32952.55,34061,0.253893212441856,16523.05,17031
33710.4,35615,0.344500642028409,16865,17775
31578.3,31473,0.102997441676091,15755,15514
32585.2,33313,0.210280369886682,16261.1,16483
32851.9,33853,0.24176557707892,16386.75,16727.5
33537.4,35261,0.32386033953572,16757.2,17547.5
35543.75,39572,0.575217243620423,17763.15,19823
36080.4,40713,0.641744320298838,18025.4,20447.5
36057.2,40663,0.638829023336594,18014.8,20421
36143.8,40848,0.649615622096898,18068.5,20535
35486.05,39473,0.569444955635179,17749.15,19796
34845.15,38109,0.489915654505155,17454.25,19154
35233.15,38930,0.537784830625206,17563.25,19397
35649.3,39783,0.587519796801094,17763.2,19824
37462.05,43504,0.804476196731315,18792.55,21936
38808.85,46124,0.957237757552917,19453.75,23170
39990.7,48408,1.09040852278824,20024.8,24309.5
40220.05,48859,1.11670450138768,20139.15,24575
41905.05,52450,1.32608112921607,20873.05,26168
42293.5,53267,1.37371708157914,21010,26425
42025.5,52696,1.34042439027031,20825.1,26077
41884.05,52404,1.3233990560108,20854.55,26124.5
42231.7,53153,1.36707020450522,21023.3,26453
43107.85,54824,1.46449942898343,21347.55,27044
40608.9,49708,1.16620624380659,20363.1,25079
41066.4,50701.5,1.22413319444638,20597.1,25618
40781.75,50077,1.18772113538795,20462.15,25310
43436.9,55417,1.49907485095564,21545.3,27414
42100.1,52864.5,1.35024894103307,21079.5,26570
44503.05,56941,1.58793310236485,22322.85,28497
43890.1,56163,1.54257108163233,21966,28088
43830.15,56055,1.53627404019388,21922.95,28028
43754,55938.5,1.52948139827185,21908,28004
43145.1,54904,1.46916390412302,21579.85,27487
40834.05,50192,1.19442631840111,20466.95,25319
41508.2,51655,1.27972790751638,20711.7,25844
40170.75,48773,1.11169019061262,20117.45,24516
41995.4,52627,1.33640128046241,21024.1,26455
45292.1,57747,1.63492768939623,22435.1,28618
46054.7,58293,1.66676273222393,22813.7,28966
44983.1,57462,1.61831049671143,22221.4,28385
45260.6,57724,1.63358665279359,22585.75,28781
44922.55,57399,1.61463722253901,22407.2,28590
42974.5,54548,1.44840698975184,21416.15,27181
43873.3,56127,1.54047206781951,21889.25,27977
45519.4,57938,1.646064123792,22586.2,28782
45109.3,57589.5,1.62574450396516,22388.4,28565
44680.9,57140,1.59953598427458,22172.2,28339
43108.25,54826,1.46461604086191,21355.35,27063
40738.9,49984,1.18229868303818,20290.75,24931
41370.25,51348,1.2618279841682,20611.65,25657
41446.4,51525,1.27214813541455,20658.35,25751.5
40278.85,48980.5,1.12378867300593,20128.45,24547
41153.4,50899,1.23564861744725,20465.2,25315
45408.15,57849,1.64087489519921,22453.95,28639.5
46344,58436,1.67510048153595,22916.5,29036
45873.5,58190,1.66075722048171,22708.9,28880
44511.6,56949,1.58839954987881,22078.8,28219
42888.5,54393,1.43936956916888,21253.5,26886
41044.6,50650,1.22113043857527,20322.3,25008.5
39084.9,46690,0.990238919165522,19356.9,22961
37746.1,44029,0.83508681483488,18686.9,21758
41120.05,50826,1.23139228388237,20348.55,25051
41345.65,51281.5,1.25795063920842,20453.65,25290
42251.4,53193,1.36940244207502,20870.3,26160
42391.9,53441,1.38386231500775,20930.3,26277
41128.2,50845.5,1.23252924969765,20311.3,24980
41131.5,50853,1.23296654424198,20299.5,24953
38939.15,46412,0.974029868055444,19355.2,22956
40910.8,50364,1.20445493995123,20182.8,24677
41192,50983,1.24054631634382,20296.2,24944
42665.1,53967,1.41453123905056,21011,26429
43106.9,54822,1.46438281710494,21231.7,26847
43739.1,55923,1.52857765621355,21703,27682
45795.2,58143,1.6580168413372,22737.7,28899
42236.3,53160.5,1.36750749904956,21036.25,26475
40919.3,50389,1.20591258843236,20446.75,25271
40288.8,49004,1.12515886257819,20154.35,24610
38789.25,46071,0.954147542772938,19435.45,23120
37612,43785.5,0.820889318628751,18875.05,22063
36518.6,41634,0.695444090343378,18342.05,21070
33199.05,34581,0.284212300849197,16663.15,17343
30239.25,29135,-0.0333218442784524,15167.05,14480
29104.25,27141,-0.149583887132755,14611.65,13564
31052.65,30541,0.0486563062998574,15590.7,15216
29415.8,27691,-0.117515620548068,14755.75,13796
25611.85,21264,-0.49224789207495,12813.95,10777
23684.25,18124,-0.675328541303893,11841.55,9180
22379.25,15874,-0.806516904604886,11193.85,8013
22344.2,15811,-0.810190178777314,11220.9,8060
23388.4,17648,-0.703082168384458,11746.5,9025
25585.45,21224,-0.494580129644746,12824.05,10798
27510.35,24372,-0.311033032901845,13784.95,12233
29075.65,27094,-0.152324266277265,14586.75,13518
30873,30229,0.030464853255453,15498.9,15044
33144.35,34478,0.278206789106974,16609.05,17229
34291.15,36882,0.41837426705168,17141.75,18421
31934.9,32136,0.141654279395451,15936.3,15866
33027.9,34214,0.262814021146324,16488.6,16956
33685.6,35565,0.341585345066165,16830.6,17711
34967.6,38382,0.505833175919009,17485.5,19230
35263.4,39001,0.541924552311593,17629.9,19539
35735.1,39963,0.598014865865174,17862.7,20065.5
35511.3,39512,0.57171888726573,17740.4,19771
35264.1,39004,0.542099470129328,17601.1,19478.5
35152,38760,0.527872820953576,17573.1,19414
34783.1,37964,0.481461293314646,17365.7,18918
35154.15,38766,0.528222656589045,17530.85,19319
36198.4,40965,0.65643741698855,18093.8,20582
37327.2,43245,0.78937495846689,18639.9,21662
39304.2,47135,1.0161850621295,19696.4,23683.5
40898.8,50336,1.20282237365238,20480.7,25356
41583.25,51819,1.28929008155254,20812.95,26049
42308.15,53294,1.37529134193875,21178.95,26747
40706.05,49915,1.17827557323028,20404.85,25169
43120.9,54854,1.46624860716077,21386.7,27117
42844.35,54306,1.43429695245457,21214.75,26814.5
40681,49855.5,1.17480636984521,20116.4,24513
40965.7,50484,1.21145165266062,20245.5,24827
41969.75,52573,1.33325275974319,20736.85,25901
41512.15,51662,1.2801360490911,20483.75,25361
39504.65,47508,1.03793317746784,19473.05,23196
39781.4,48009,1.06714445302953,19625.5,23530
39955.05,48350.5,1.08705593128166,19672.65,23632
40660.55,49809,1.17209514367032,20133.95,24562
41505.85,51650,1.27943637782016,20441.25,25260
42758.25,54160,1.42578428532482,21055.85,26524
44171.75,56531,1.56402766727445,21856.95,27935
44477.45,56914,1.58635884200524,22016.15,28149
44757.7,57230,1.60478351880662,22033.9,28170
42153.2,52974,1.35663344138039,20967.25,26351
39582.3,47654,1.04644584459759,19731.65,23742
40300.7,49027,1.12649989918082,20138.85,24574
38902.9,46335,0.969540310733587,19481.35,23219
37703.5,43962,0.831180316905473,18924.05,22148
36305.1,41184,0.66920641768318,18247.35,20906
35111.45,38690,0.523791405206434,17653.3,19582
33707.8,35613,0.344384030149919,16939.05,17964
32232.7,32636,0.170807249017894,16185.05,16327
27342.1,24063,-0.329049568128514,13694.9,12104
26766.75,23145,-0.38257442035532,13373.15,11636.5
25391.05,20907,-0.513063112385375,12695.15,10594
23285.1,17463,-0.713868767144762,11641,8852
22934.65,16852,-0.749493696023388,11478.75,8545.5
23520.9,17861.5,-0.690633850355675,11785.5,9087
26296.55,22344,-0.429277477690473,13181.15,11332
28394.55,25901,-0.221883251796414,14271.35,13016
29114.05,27162,-0.148359462408613,14608.75,13556
30353.8,29340,-0.0213691267332507,15220.9,14584
32661.95,33469,0.219376096408884,16383.95,16720
34504.9,37353,0.445836364436021,17224.7,18596
31955.1,32180,0.144219740722226,15950.1,15890
32933.6,34016,0.251269445175836,16444.8,16863
33804.9,35817,0.356278441755876,16905.7,17886
34849.25,38122.5,0.490702784684961,17430.85,19084
35370.6,39209,0.55405218767453,17692.45,19666
34879.5,38190,0.494638435583991,17445,19125
35006.6,38467,0.510789180754824,17497.1,19247
35270.55,39017,0.542857447339511,17600.95,19476.5
35207.6,38874,0.534519698027493,17599.8,19471
35403.35,39278.5,0.558104450452049,17650.15,19575
35485.5,39472,0.569386649695935,17696.6,19676
36145.6,40852,0.649848845853877,18007.8,20398
37740.65,44020,0.834562061381676,18840.45,22004
38933,46399,0.97327189084526,19442.9,23138
40749.35,50006,1.18358141370156,20360.95,25073
41648.9,51952,1.29704477147211,20863.9,26144
41967.1,52566,1.33284461816847,21013.5,26434
42080.15,52816,1.34742110297969,21084.45,26578
42080.25,52817,1.34747940891894,21085.25,26580
43800.95,56009,1.53359196698862,21776.85,27803
39584.3,47661,1.04685398617231,19601.6,23471
39232.55,46989,1.00767239499974,19402.05,23053
40291.35,49013.5,1.12571276900101,19907.15,24075
40367.9,49205,1.13687835636641,19976.6,24198
39108.55,46736,0.992920992370787,19315.55,22881
39131.1,46777,0.995311535879827,19309.8,22871
39576.3,47641,1.04568786738741,19504.1,23278
41307.05,51201,1.2532570110992,20312.75,24981
41525.05,51690.5,1.28179776835957,20413.25,25193
41847.5,52341,1.31972578183837,20589.3,25598
43067,54728,1.45890205881592,21213.3,26812
42034.5,52725.5,1.34214441547803,20887.65,26189
42222.5,53133,1.36590408572032,20973.45,26365
39545.6,47593,1.04288918230365,19618.85,23515
36912.1,42457,0.743429878341919,18390.15,21152
38538.7,45605,0.926976975084821,19223.95,22723
39578.8,47646,1.04597939708363,19816.05,23904
37760.6,44071,0.837535664283166,18955.95,22207
36461.8,41525,0.689088742965686,18323.55,21041
35264.9,39005,0.542157776068573,17729.05,19751
33548.85,35284,0.325201376138352,16865.4,17776
28936.35,26851,-0.166492609513772,14512.25,13406
28689.65,26435,-0.190747880239645,14371.35,13183
26602.95,22879,-0.398083800194459,13316.45,11537
24859.25,20062,-0.562331631047303,12443.15,10159
23787.55,18279,-0.666291120720935,11889.95,9264
23987.85,18615,-0.646700325134653,11980.35,9415
28086.15,25361,-0.253368458988652,14075.25,12732
29344.6,27571,-0.124512333257454,14727,13747
29560.65,27940,-0.102997441676091,14832.95,13913
30031.8,28778,-0.0541370645888767,15057.2,14297
31447.6,31248,0.0898786053459918,15767.7,15542.5
33252.3,34696,0.290917483862359,16624.3,17267
34850.3,38126,0.490906855472318,17415.5,19037
32700.3,33535,0.223224288399046,16336.3,16621
33267.3,34727,0.29272496797895,16648.5,17311
34129.85,36535,0.398142106133704,17079.55,18262
35249.5,38968,0.540000456316512,17648.75,19572
35424.25,39334,0.56134043008014,17730,19754
34346.65,37010,0.425837427275025,17190.3,18531
35156.45,38771,0.528514186285269,17556.95,19379
35597.1,39678,0.581397673180381,17741.2,19775
35460.8,39410,0.565771681462752,17679.1,19634
35735.05,39962,0.597956559925929,17805.65,19915
36688,41970,0.71503488592966,18267,20937
38217.15,44975,0.890244233360542,19113.15,22491
39189.5,46912,1.00318283767789,19579.6,23430
40943.75,50438,1.20876957945536,20439.75,25253
41543.1,51730,1.28410085295975,20808.6,26039
41772.85,52192,1.31103819689089,20917.85,26246
41350.75,51295,1.25873776938822,20737.05,25902
41417.35,51447,1.26760027215344,20772.75,25965
44333.45,56739,1.57615530263738,22060.65,28202
35054.05,38575,0.517086222193272,17335.85,18850
34777,37948,0.480528398286728,17206.6,18554
35179.6,38810,0.53078811791582,17377.7,18950
35503.25,39499,0.570960910055546,17560.25,19387
36303,41182,0.66908980580469,17940.2,20249
36626.45,41853,0.708213091038008,18019.15,20427
39578.05,47644,1.04586278520514,19540.65,23354
40139.05,48705,1.10772538674397,19804.35,23886
40311.8,49058,1.12830738329741,19946.7,24146.5
40416.9,49324,1.14381676313655,19987.8,24219
40086.6,48603,1.10177818094099,19903.15,24064
40922.8,50399,1.2064956478248,20252.2,24842
39601.4,47702,1.04924452968135,19651.65,23589
36868.6,42351,0.737249448781962,18334.95,21058
36185,40939,0.654921462568182,18017.05,20424
36238.6,41056,0.661743257459834,18088.75,20571
39644,47785,1.05408392263867,19852.35,23967
38328.9,45190,0.902780010298193,19231.75,22740.5
32997.65,34153,0.259257358852386,16552.05,17099.5
33021.95,34198,0.261881126118406,16578.7,17167
31883.75,32046,0.136406744863411,16003,15988
31589.4,31495.5,0.104309325309101,15874.65,15751
30447.8,29505,-0.0117486467578445,15296.6,14716
27743.65,24770,-0.28782726908238,13913.45,12452
26091.7,22031,-0.447527236674123,13067.6,11172
25214.15,20627,-0.529388775373943,12621.05,10461.5
28126.25,25439,-0.248820595727551,14091.55,12759
29716.1,28202.5,-0.0876921326243086,14926.1,14070
30177.85,29023,-0.0398521094738796,15166.25,14477
29761.25,28292,-0.0824737510618913,14937.75,14095
28599.5,26281,-0.199726994883357,14323.3,13104.5
29855.8,28457,-0.0728532710864851,14922.7,14062
31872.95,32026,0.135240626078513,15884.65,15777
33730.95,35656,0.34689118553745,16851.65,17749
33214.8,34622,0.286602844358237,16622.2,17261
33920.4,36081,0.371671209716526,16974.1,18037
34524.1,37383,0.447585542613368,17284.95,18734
34618.25,37608,0.460704378943467,17341.1,18867
34580.4,37510,0.454990396897468,17330.15,18841
35342.7,39152,0.550728749137571,17653.45,19583
35433.65,39357,0.562681466682773,17724.05,19734
35549,39583,0.575858608952117,17721.9,19731
36254.25,41088,0.663609047515671,18118.95,20651
37094.8,42797,0.763253897685181,18527.4,21439
37856.95,44262,0.848672098678939,18918.75,22137
38580.75,45686.5,0.931728909133279,19276.55,22812
40425.45,49349,1.14527441161767,20192.55,24695.5
41405.7,51417.5,1.26588024694572,20712.45,25846
41678.25,51996,1.29961023279889,20861.75,26140
43095.15,54795,1.46280855674532,21448.35,27239
40876.9,50291,1.20019860638636,20483.5,25360
43428.05,55402,1.49820026186697,21572.05,27471
31794.9,31897.5,0.127748312885545,15686.7,15396
30810.8,30111,0.0235847524245564,15170.9,14486
30681,29898,0.0111655873653957,15102.4,14377
31250.45,30906,0.0699379741242408,15394.05,14881
32865.3,33882.5,0.243485602286644,16230,16418
34585.4,37526,0.455923291925386,17036.4,18177
35570.35,39629,0.578540682157382,17503.45,19257
38289.35,45111,0.898173841097847,18834.25,21994
39521.35,47539,1.03974066158443,19423.85,23089
39899.5,48250,1.08119618438754,19627.7,23535
37287.9,43167,0.784827095205789,18519.3,21422.5
39562.65,47617,1.04428852484553,19557.65,23386.5
35372.05,39214,0.554343717370754,17586.55,19440
35992.2,40514.5,0.630170591358728,17927.45,20227
39660.7,47817,1.05594971269451,19779.45,23843
40483.05,49456,1.15151314711688,20249.8,24836
39981.15,48391,1.08941732182107,20008.7,24272.5
37238.15,43077,0.779579560673749,18609.65,21594
35584.05,39653,0.579940024699259,17863.4,20067
34323.55,36963,0.423097048130516,17242,18636
33289.8,34775,0.295523653062705,16718.35,17452
32817.5,33775,0.237217713817819,16490.45,16964
30433.15,29482,-0.0130896833604769,15263.55,14659
28935.3,26848,-0.166667527331507,14530.2,13440
27512.45,24374,-0.310916421023355,13816.25,12277
27935.95,25123,-0.267245272528935,14025.55,12647
29438,27731,-0.115183382978272,14781.15,13836
29807.55,28368,-0.07804249967928,14977.95,14177
29255.55,27397,-0.134657566686064,14684.25,13682
29691.1,28169,-0.0896453815890123,14898.4,14018
28735.65,26517,-0.185966793221564,14391.85,13212
30561.15,29689,-0.00102035393678551,15271.35,14666
32198.95,32584,0.16777534017716,16099.95,16163
34540.4,37418,0.449626250486939,17275.8,18713
34670.2,37722,0.467351256017384,17355.6,18896
35090.35,38653,0.521634085454373,17577.2,19423
34398.5,37132,0.432950751862901,17227.05,18601
33618.8,35422,0.333247595754146,16848.45,17739.5
34143.3,36570.5,0.400211966976898,17098.65,18308
34888.85,38215,0.496096084065113,17446.8,19131
34582.5,37514,0.455223620654448,17299,18774
36116.15,40792,0.646350489499184,18046.8,20489
36363.55,41331,0.677777390752178,18178.45,20774
37310.55,43213,0.787509168411053,18640.95,21665
39042.4,46609.5,0.985545291056309,19518,23310
40555.65,49596,1.15967597861116,20265.35,24882
41253.6,51100.5,1.24739726420509,20618.9,25675
41161.05,50918,1.2367564302929,20612.35,25659
41476.35,51594,1.27617124522244,20782.55,25993
41086.55,50751,1.227019338439,20566.65,25546.5
42788.15,54210,1.42869958228707,21353.75,27056.5
28604.6,26286,-0.199435465187133,14098,12770
28076.5,25344,-0.254359659955815,13901.2,12432
27569.2,24470.5,-0.305289897886223,13545.3,11896
27658.95,24624,-0.296339936212133,13585.35,11953
28704.8,26467,-0.188882090183808,14091,12757.5
30874.65,30230,0.0305231591946978,15215.95,14569.5
32825.8,33790,0.238092302906492,16169.3,16300
33923.9,36094,0.37242918692671,16673.4,17369
37416.6,43417,0.79940358001701,18455.2,21299
38269.5,45073,0.895958215406541,18856,22026.5
35407.8,39291,0.55883327469261,17608,19490
35526.1,39544,0.573584677321566,17625.9,19530
33627.95,35444,0.334530326417534,16743.05,17524
39538,47575,1.04183967539725,19740.45,23756
39840,48123,1.07379133010344,19915.65,24091.5
40238.8,48896,1.11886182113974,20135.75,24566
40441.45,49379,1.14702358979502,20233.15,24798
40182.2,48794,1.11291461533676,20122.9,24527
35729.2,39945,0.596965358958766,17915.35,20195
34350.7,37016,0.426187262910495,17233.35,18614
33874.7,35979,0.365724003913548,17006.05,18102
32864.9,33877,0.243164919620797,16490.75,16965.5
